wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
3.21, 2.35, 0.85, 99%, 0, 116, 2696, 5, 1
3.07, 2.44, 0.62, 100%, 0, 117, 2752, 8, 1
3.06, 2.31, 0.74, 99%, 0, 118, 2828, 4, 1
