wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
0.87, 2.37, 0.53, 331%, 0, 234911, 15029840, 360, 48
0.87, 2.37, 0.53, 331%, 0, 234913, 15029892, 309, 65
