wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
18.69, 17.92, 0.43, 98%, 39, 235784, 15032968, 33, 94
18.35, 17.88, 0.46, 99%, 0, 235785, 15033076, 84, 1
