wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
140.34, 3.82, 8.02, 8%, 57, 351889, 15028856, 96, 116986
1.94, 1.06, 0.87, 99%, 1, 234878, 15029268, 36, 2
