wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
140.21, 14.67, 10.47, 17%, 0, 61, 1448, 151, 116971
140.11, 13.76, 9.56, 16%, 1, 59, 1448, 152, 116907
