wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
6.52, 4.66, 1.85, 99%, 0, 115, 2652, 18, 1
6.18, 4.52, 1.65, 100%, 0, 118, 2848, 10, 1
