wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
19.96, 19.43, 0.52, 99%, 0, 235780, 15033264, 99, 1
19.96, 19.48, 0.47, 99%, 0, 235779, 15033152, 90, 1
