wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
1.84, 1.35, 0.48, 100%, 0, 234877, 15029284, 4, 1
1.84, 1.33, 0.50, 99%, 0, 234876, 15029228, 4, 1
