wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
4.21, 3.11, 1.10, 99%, 0, 62, 1620, 14, 1
4.03, 2.83, 1.20, 99%, 0, 61, 1472, 10, 1
4.19, 3.06, 1.13, 99%, 0, 61, 1472, 14, 1
