wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
0.88, 4.27, 0.96, 592%, 0, 234911, 15029980, 197, 4
0.89, 4.21, 1.01, 585%, 0, 234908, 15029800, 230, 4
