wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
0.45, 2.15, 0.42, 572%, 0, 117408, 7509764, 129, 5
0.44, 2.12, 0.47, 588%, 0, 117407, 7509676, 86, 3
0.44, 2.09, 0.50, 586%, 0, 117410, 7509776, 106, 3
