wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
1.07, 1.44, 0.53, 183%, 0, 234894, 15029080, 9, 3
1.16, 1.48, 0.62, 181%, 0, 234892, 15029136, 4, 2
