wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
3.34, 2.37, 0.96, 99%, 0, 114, 2652, 5, 1
3.14, 2.29, 0.84, 99%, 0, 116, 2848, 7, 1
3.13, 2.24, 0.88, 99%, 0, 116, 2832, 8, 1
