wall clock sec, cpu user sec, cpu system sec, percentage of cpu, major page faults, minor page faults, max resident kb, involuntarily context switches, voluntarily context switches
0.96, 2.31, 0.73, 317%, 0, 234898, 15029016, 6, 3
0.96, 2.30, 0.78, 321%, 0, 234898, 15029060, 9, 2
